Time,AccelRobX,AccelRobY,AccelRobZ,TargetModelAngleX,TargetModelAngleY,TargetModelAngleZ,CurrentModelAngleX,CurrentModelAngleY,CurrentModelAngleZ,ClampedModelAngleX,ClampedModelAngleY,ClampedModelAngleZ
4158,0,49,0,39,-10,09,-27,30,34,30,-403,60,-40,92,34,78,-403,34,-40,92,34,78,-90,00
4174,0,49,0,39,-10,09,-27,30,34,30,-403,60,-38,88,34,71,-403,38,-38,88,34,71,-90,00
4190,0,49,0,39,-10,09,-27,30,34,30,-403,60,-37,14,34,65,-403,41,-37,14,34,65,-90,00
4206,0,59,0,69,-10,09,-48,30,41,30,-403,60,-38,81,35,64,-403,44,-38,81,35,64,-90,00
4222,0,59,0,69,-10,09,-48,30,41,30,-403,60,-40,24,36,49,-403,47,-40,24,36,49,-90,00
4254,0,49,0,49,-9,90,-34,30,34,30,-396,00,-39,35,36,16,-402,35,-39,35,36,16,-90,00
4270,0,49,0,49,-9,90,-34,30,34,30,-396,00,-38,59,35,88,-401,39,-38,59,35,88,-90,00
4286,0,49,0,49,-10,00,-34,30,34,30,-400,00,-37,95,35,65,-401,19,-37,95,35,65,-90,00
4302,0,49,0,59,-10,00,-41,30,34,30,-400,00,-38,45,35,44,-401,01,-38,45,35,44,-90,00
4318,0,49,0,59,-10,19,-41,30,34,30,-407,60,-38,88,35,27,-402,00,-38,88,35,27,-90,00
4334,0,59,0,49,-10,19,-34,30,41,30,-407,60,-38,19,36,18,-402,84,-38,19,36,18,-90,00
4350,0,59,0,59,-10,00,-41,30,41,30,-400,00,-38,66,36,95,-402,41,-38,66,36,95,-90,00
4366,0,49,0,59,-10,00,-41,30,34,30,-400,00,-39,05,36,55,-402,05,-39,05,36,55,-90,00
4382,0,59,0,69,-10,09,-48,30,41,30,-403,60,-40,44,37,26,-402,28,-40,44,37,26,-90,00
4398,0,59,0,69,-10,09,-48,30,41,30,-403,60,-41,62,37,87,-402,48,-41,62,37,87,-90,00
4414,0,49,0,69,-10,09,-48,30,34,30,-403,60,-42,62,37,33,-402,65,-42,62,37,33,-90,00
4437,0,49,0,69,-10,29,-48,30,34,30,-411,60,-43,47,36,88,-403,99,-43,47,36,88,-90,00
4466,0,78,0,78,-10,78,-54,60,54,60,-431,20,-45,14,39,54,-408,07,-45,14,39,54,-90,00
4487,0,88,0,78,-10,78,-54,60,61,60,-431,20,-46,56,42,85,-411,54,-46,56,42,85,-90,00
4505,0,59,0,59,-11,56,-41,30,41,30,-462,40,-45,77,42,61,-419,17,-45,77,42,61,-90,00
4522,0,59,0,59,-11,56,-41,30,41,30,-462,40,-45,10,42,42,-425,65,-45,10,42,42,-90,00
4540,0,59,0,59,-11,56,-41,30,41,30,-462,40,-44,53,42,25,-431,17,-44,53,42,25,-90,00
4557,0,59,0,59,-9,41,-41,30,41,30,-376,40,-44,05,42,11,-422,95,-44,05,42,11,-90,00
4574,0,49,0,10,-9,41,-7,00,34,30,-376,40,-38,49,40,94,-415,97,-38,49,40,94,-90,00
4592,0,49,-1,18,-6,47,82,60,34,30,-258,80,-20,33,39,94,-392,39,-20,33,39,94,-90,00
4609,1,27,-1,18,-6,47,82,60,88,90,-258,80,-4,89,47,28,-372,35,-4,89,47,28,-90,00
4626,1,08,0,00,-10,09,-0,00,75,60,-403,60,-4,15,51,53,-377,04,-4,15,51,53,-90,00
4643,1,08,0,00,-12,25,-0,00,75,60,-490,00,-3,53,55,14,-393,99,-3,53,55,14,-90,00
4660,1,57,0,20,-12,25,-14,00,109,90,-490,00,-5,10,63,36,-408,39,-5,10,63,36,-90,00
4677,1,57,0,20,-9,90,-14,00,109,90,-396,00,-6,44,70,34,-406,53,-6,44,70,34,-90,00
4694,0,59,-1,18,-9,90,82,60,41,30,-396,00,6,92,65,98,-404,95,6,92,65,98,-90,00
4711,0,59,0,20,-9,31,-14,00,41,30,-372,40,3,78,62,28,-400,07,3,78,62,28,-90,00
4729,1,86,0,20,-9,31,-14,00,130,20,-372,40,1,11,72,47,-395,92,1,11,72,47,-90,00
4746,1,37,0,29,-10,39,-20,30,95,90,-415,60,-2,10,75,98,-398,87,-2,10,75,98,-90,00
4763,1,37,0,29,-12,05,-20,30,95,90,-482,00,-4,83,78,97,-411,34,-4,83,78,97,-90,00
4781,0,29,0,29,-12,05,-20,30,20,30,-482,00,-7,15,70,17,-421,94,-7,15,70,17,-90,00
4798,0,29,0,29,-12,05,-20,30,20,30,-482,00,-9,12,62,69,-430,95,-9,12,62,69,-90,00
4820,0,29,0,29,-12,05,-20,30,20,30,-482,00,-10,80,56,33,-438,61,-10,80,56,33,-90,00
4837,-2,16,1,86,-6,27,-130,20,-151,20,-250,80,-28,71,25,20,-410,43,-28,71,25,20,-90,00
4855,-2,16,1,86,-9,31,-130,20,-151,20,-372,40,-43,93,-1,26,-404,73,-43,93,-1,26,-90,00
4873,-0,29,-1,27,-9,31,88,90,-20,30,-372,40,-24,01,-4,12,-399,88,-24,01,-4,12,-90,00
4891,-0,29,-0,69,-10,19,48,30,-20,30,-407,60,-13,16,-6,54,-401,04,-13,16,-6,54,-90,00
4908,-0,49,-0,69,-10,19,48,30,-34,30,-407,60,-3,94,-10,71,-402,02,-3,94,-10,71,-90,00
4925,0,49,-0,98,-9,41,68,60,34,30,-376,40,6,94,-3,96,-398,18,6,94,-3,96,-90,00
4942,0,49,-0,98,-9,41,68,60,34,30,-376,40,16,19,1,78,-394,91,16,19,1,78,-90,00
4959,0,49,-0,98,-9,41,68,60,34,30,-376,40,24,05,6,66,-392,14,24,05,6,66,-90,00
4976,0,49,-0,98,-11,86,68,60,34,30,-474,40,30,73,10,81,-404,48,30,73,10,81,-90,00
4993,0,49,0,10,-11,86,-7,00,34,30,-474,40,25,07,14,33,-414,96,25,07,14,33,-90,00
5010,0,49,-0,59,-9,11,41,30,34,30,-364,40,27,51,17,33,-407,38,27,51,17,33,-90,00
5027,0,00,-0,59,-9,11,41,30,0,00,-364,40,29,58,14,73,-400,93,29,58,14,73,-90,00
5044,0,29,-0,49,-10,29,34,30,20,30,-411,60,30,28,15,56,-402,53,30,28,15,56,-90,00
5062,0,29,-0,49,-10,29,34,30,20,30,-411,60,30,89,16,27,-403,89,30,89,16,27,-90,00
