Time,RawAccelX,RawAccelY,RawAccelZ,CalibRobotX,CalibRobotY,TargetModelPitch(X),TargetModelYaw(Y),TargetModelRoll(Z),ClampedModelPitch(X),ClampedModelYaw(Y),ClampedModelRoll(Z)
4419,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,4,29,0,00,0,21
4436,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,4,69,0,00,0,18
4466,-0,20,0,20,-10,09,0,00,-0,19,13,30,0,00,0,00,5,98,0,00,0,15
4483,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,5,09,0,00,2,23
4500,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,4,32,0,00,4,00
4518,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,3,67,0,00,5,50
4536,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,3,12,0,00,6,77
4553,0,59,0,39,-10,09,0,79,0,00,-0,00,0,00,55,30,2,65,0,00,14,05
4570,1,08,0,78,-9,60,1,28,0,39,-27,30,0,00,89,60,-1,84,0,00,25,38
4587,1,08,0,78,-9,60,1,28,0,39,-27,30,0,00,89,60,-5,66,0,00,35,02
4605,-0,20,0,98,-9,60,0,00,0,59,-41,30,0,00,0,00,-11,00,0,00,29,76
4622,-0,20,0,98,-10,09,0,00,0,59,-41,30,0,00,0,00,-15,55,0,00,25,30
4639,-0,20,1,37,-10,09,0,00,0,98,-68,60,0,00,0,00,-23,51,0,00,21,50
4656,-0,20,0,88,-11,96,0,00,0,49,-34,30,0,00,0,00,-25,13,0,00,18,28
4673,-3,04,0,88,-11,96,-2,84,0,49,-34,30,0,00,-198,80,-26,50,0,00,-14,28
4690,-0,29,1,27,-12,64,-0,09,0,88,-61,60,0,00,-6,30,-31,77,0,00,-13,09
4707,-0,29,1,27,-12,64,-0,09,0,88,-61,60,0,00,-6,30,-36,24,0,00,-12,07
4724,-1,37,2,06,-14,21,-1,17,1,67,-116,90,0,00,-81,90,-48,34,0,00,-22,54
4741,-1,37,2,06,-11,17,-1,17,1,67,-116,90,0,00,-81,90,-58,62,0,00,-31,45
4758,-0,78,1,27,-11,17,-0,58,0,88,-61,60,0,00,-40,60,-59,07,0,00,-32,82
4776,-0,78,1,08,-10,58,-0,58,0,69,-48,30,0,00,-40,60,-57,45,0,00,-33,99
4793,-1,37,1,08,-10,58,-1,17,0,69,-48,30,0,00,-81,90,-56,08,0,00,-41,17
4816,-2,65,1,47,-11,07,-2,45,1,08,-75,60,0,00,-171,50,-59,01,0,00,-60,72
4833,-2,65,1,47,-10,49,-2,45,1,08,-75,60,0,00,-171,50,-61,50,0,00,-77,34
4850,-1,37,0,49,-10,49,-1,17,0,10,-7,00,0,00,-81,90,-53,32,0,00,-78,02
4867,-1,37,0,69,-10,88,-1,17,0,30,-21,00,0,00,-81,90,-48,47,0,00,-78,60
4885,-2,35,0,69,-10,88,-2,15,0,30,-21,00,0,00,-150,50,-44,35,0,00,-89,39
4903,-1,86,0,98,-9,31,-1,66,0,59,-41,30,0,00,-116,20,-43,90,0,00,-90,00
4920,-1,86,0,98,-9,31,-1,66,0,59,-41,30,0,00,-116,20,-43,51,0,00,-90,00
4937,-1,86,0,98,-9,31,-1,66,0,59,-41,30,0,00,-116,20,-43,18,0,00,-90,00
4954,-1,86,0,98,-9,90,-1,66,0,59,-41,30,0,00,-116,20,-42,89,0,00,-90,00
4972,-2,16,1,47,-9,90,-1,96,1,08,-75,60,0,00,-137,20,-47,80,0,00,-90,00
4989,-1,96,1,37,-10,49,-1,76,0,98,-68,60,0,00,-123,20,-50,92,0,00,-90,00
5006,-1,96,1,37,-10,49,-1,76,0,98,-68,60,0,00,-123,20,-53,57,0,00,-90,00
5023,-1,96,1,67,-10,09,-1,76,1,28,-89,60,0,00,-123,20,-58,98,0,00,-90,00
5040,-1,96,1,67,-9,41,-1,76,1,28,-89,60,0,00,-123,20,-63,57,0,00,-90,00
5057,-1,96,1,27,-9,41,-1,76,0,88,-61,60,0,00,-123,20,-63,27,0,00,-90,00
5076,-1,96,0,69,-8,72,-1,76,0,30,-21,00,0,00,-123,20,-56,93,0,00,-90,00
5093,-2,65,0,69,-8,72,-2,45,0,30,-21,00,0,00,-171,50,-51,54,0,00,-90,00
5115,-2,74,0,29,-8,23,-2,54,-0,10,7,00,0,00,-177,80,-42,76,0,00,-90,00
5133,-2,74,0,29,-8,33,-2,54,-0,10,7,00,0,00,-177,80,-35,30,0,00,-90,00
5150,-1,37,1,57,-8,33,-1,17,1,18,-82,60,0,00,-81,90,-42,39,0,00,-90,00
5167,-1,37,0,00,-7,06,-1,17,-0,39,27,30,0,00,-81,90,-31,94,0,00,-90,00
5185,-1,27,0,00,-7,06,-1,07,-0,39,27,30,0,00,-74,90,-23,05,0,00,-90,00
5202,-1,57,0,20,-9,11,-1,37,-0,19,13,30,0,00,-95,90,-17,60,0,00,-90,00
5220,-1,57,0,20,-10,39,-1,37,-0,19,13,30,0,00,-95,90,-12,97,0,00,-90,00
5238,-0,49,1,08,-10,39,-0,29,0,69,-48,30,0,00,-20,30,-18,27,0,00,-90,00
5255,-0,49,0,88,-9,21,-0,29,0,49,-34,30,0,00,-20,30,-20,67,0,00,-85,67
